,id,fecha,hora,valor,estacion_id,estacion_nombre
89,108PP13022211,2013-02-22,11,0.0,108,Santa Fe
90,108PP13022212,2013-02-22,12,0.0,108,Santa Fe
91,108PP13022213,2013-02-22,13,0.0,108,Santa Fe
92,108PP13022214,2013-02-22,14,0.0,108,Santa Fe
93,108PP13022215,2013-02-22,15,0.0,108,Santa Fe
94,108PP13022216,2013-02-22,16,0.0,108,Santa Fe
95,108PP13022217,2013-02-22,17,0.0,108,Santa Fe
96,108PP13022218,2013-02-22,18,0.0,108,Santa Fe
97,108PP13022219,2013-02-22,19,0.0,108,Santa Fe
98,108PP13022220,2013-02-22,20,0.0,108,Santa Fe
99,108PP13022221,2013-02-22,21,0.0,108,Santa Fe
100,108PP13022222,2013-02-22,22,0.0,108,Santa Fe
101,108PP13022223,2013-02-22,23,0.0,108,Santa Fe
102,108PP13022300,2013-02-23,0,0.0,108,Santa Fe
103,108PP13022301,2013-02-23,1,0.0,108,Santa Fe
104,108PP13022302,2013-02-23,2,0.0,108,Santa Fe
105,108PP13022303,2013-02-23,3,0.0,108,Santa Fe
106,108PP13022304,2013-02-23,4,0.0,108,Santa Fe
107,108PP13022305,2013-02-23,5,0.0,108,Santa Fe
108,108PP13022306,2013-02-23,6,0.0,108,Santa Fe
109,108PP13022307,2013-02-23,7,0.0,108,Santa Fe
110,108PP13022308,2013-02-23,8,0.0,108,Santa Fe
111,108PP13022309,2013-02-23,9,0.0,108,Santa Fe
112,108PP13022310,2013-02-23,10,0.0,108,Santa Fe
113,108PP13022311,2013-02-23,11,0.0,108,Santa Fe
114,108PP13022312,2013-02-23,12,0.0,108,Santa Fe
115,108PP13022313,2013-02-23,13,0.0,108,Santa Fe
116,108PP13022314,2013-02-23,14,0.0,108,Santa Fe
117,108PP13022315,2013-02-23,15,0.0,108,Santa Fe
118,108PP13022316,2013-02-23,16,0.0,108,Santa Fe
119,108PP13022317,2013-02-23,17,0.0,108,Santa Fe
120,108PP13022318,2013-02-23,18,0.0,108,Santa Fe
121,108PP13022319,2013-02-23,19,0.0,108,Santa Fe
122,108PP13022320,2013-02-23,20,0.0,108,Santa Fe
123,108PP13022321,2013-02-23,21,0.0,108,Santa Fe
124,108PP13022322,2013-02-23,22,0.0,108,Santa Fe
125,108PP13022323,2013-02-23,23,0.0,108,Santa Fe
126,108PP13022400,2013-02-24,0,0.0,108,Santa Fe
127,108PP13022401,2013-02-24,1,0.0,108,Santa Fe
128,108PP13022402,2013-02-24,2,0.0,108,Santa Fe
129,108PP13022403,2013-02-24,3,0.0,108,Santa Fe
130,108PP13022404,2013-02-24,4,0.0,108,Santa Fe
131,108PP13022405,2013-02-24,5,0.0,108,Santa Fe
132,108PP13022406,2013-02-24,6,0.0,108,Santa Fe
133,108PP13022407,2013-02-24,7,0.0,108,Santa Fe
134,108PP13022408,2013-02-24,8,0.0,108,Santa Fe
135,108PP13022409,2013-02-24,9,0.0,108,Santa Fe
136,108PP13022410,2013-02-24,10,0.0,108,Santa Fe
137,108PP13022411,2013-02-24,11,0.0,108,Santa Fe
138,108PP13022412,2013-02-24,12,0.0,108,Santa Fe
139,108PP13022413,2013-02-24,13,0.0,108,Santa Fe
140,108PP13022414,2013-02-24,14,0.0,108,Santa Fe
141,108PP13022415,2013-02-24,15,0.0,108,Santa Fe
142,108PP13022416,2013-02-24,16,0.0,108,Santa Fe
143,108PP13022417,2013-02-24,17,0.0,108,Santa Fe
144,108PP13022418,2013-02-24,18,0.0,108,Santa Fe
145,108PP13022419,2013-02-24,19,0.0,108,Santa Fe
146,108PP13022420,2013-02-24,20,0.0,108,Santa Fe
147,108PP13022421,2013-02-24,21,0.0,108,Santa Fe
148,108PP13022422,2013-02-24,22,0.0,108,Santa Fe
149,108PP13022423,2013-02-24,23,0.0,108,Santa Fe
150,108PP13022500,2013-02-25,0,0.0,108,Santa Fe
151,108PP13022501,2013-02-25,1,0.0,108,Santa Fe
152,108PP13022502,2013-02-25,2,0.0,108,Santa Fe
153,108PP13022503,2013-02-25,3,0.0,108,Santa Fe
154,108PP13022504,2013-02-25,4,0.0,108,Santa Fe
155,108PP13022505,2013-02-25,5,0.0,108,Santa Fe
156,108PP13022506,2013-02-25,6,0.0,108,Santa Fe
157,108PP13022507,2013-02-25,7,0.0,108,Santa Fe
158,108PP13022508,2013-02-25,8,0.0,108,Santa Fe
159,108PP13022509,2013-02-25,9,0.0,108,Santa Fe
160,108PP13022510,2013-02-25,10,0.0,108,Santa Fe
161,108PP13022511,2013-02-25,11,0.0,108,Santa Fe
162,108PP13022512,2013-02-25,12,0.0,108,Santa Fe
163,108PP13022513,2013-02-25,13,0.0,108,Santa Fe
164,108PP13022514,2013-02-25,14,0.0,108,Santa Fe
165,108PP13022515,2013-02-25,15,0.0,108,Santa Fe
166,108PP13022516,2013-02-25,16,0.0,108,Santa Fe
167,108PP13022517,2013-02-25,17,0.0,108,Santa Fe
168,108PP13022518,2013-02-25,18,0.0,108,Santa Fe
169,108PP13022519,2013-02-25,19,0.0,108,Santa Fe
170,108PP13022520,2013-02-25,20,0.0,108,Santa Fe
171,108PP13022521,2013-02-25,21,0.0,108,Santa Fe
172,108PP13022522,2013-02-25,22,0.0,108,Santa Fe
173,108PP13022523,2013-02-25,23,0.0,108,Santa Fe
174,108PP13022600,2013-02-26,0,0.0,108,Santa Fe
175,108PP13022601,2013-02-26,1,0.0,108,Santa Fe
176,108PP13022602,2013-02-26,2,0.0,108,Santa Fe
177,108PP13022603,2013-02-26,3,0.0,108,Santa Fe
178,108PP13022604,2013-02-26,4,0.0,108,Santa Fe
179,108PP13022605,2013-02-26,5,0.0,108,Santa Fe
180,108PP13022606,2013-02-26,6,0.0,108,Santa Fe
181,108PP13022607,2013-02-26,7,0.0,108,Santa Fe
182,108PP13022608,2013-02-26,8,0.0,108,Santa Fe
183,108PP13022609,2013-02-26,9,0.0,108,Santa Fe
184,108PP13022610,2013-02-26,10,0.0,108,Santa Fe
185,108PP13022611,2013-02-26,11,0.0,108,Santa Fe
186,108PP13022612,2013-02-26,12,0.0,108,Santa Fe
187,108PP13022613,2013-02-26,13,0.0,108,Santa Fe
188,108PP13022614,2013-02-26,14,0.0,108,Santa Fe
189,108PP13022615,2013-02-26,15,0.0,108,Santa Fe
190,108PP13022616,2013-02-26,16,0.0,108,Santa Fe
191,108PP13022617,2013-02-26,17,0.0,108,Santa Fe
192,108PP13022618,2013-02-26,18,0.0,108,Santa Fe
193,108PP13022619,2013-02-26,19,0.0,108,Santa Fe
194,108PP13022620,2013-02-26,20,0.0,108,Santa Fe
195,108PP13022621,2013-02-26,21,0.0,108,Santa Fe
196,108PP13022622,2013-02-26,22,0.0,108,Santa Fe
197,108PP13022623,2013-02-26,23,0.0,108,Santa Fe
198,108PP13022700,2013-02-27,0,0.0,108,Santa Fe
199,108PP13022701,2013-02-27,1,0.0,108,Santa Fe
200,108PP13022702,2013-02-27,2,0.0,108,Santa Fe
201,108PP13022703,2013-02-27,3,0.0,108,Santa Fe
202,108PP13022704,2013-02-27,4,0.0,108,Santa Fe
203,108PP13022705,2013-02-27,5,0.0,108,Santa Fe
204,108PP13022706,2013-02-27,6,0.0,108,Santa Fe
205,108PP13022707,2013-02-27,7,0.0,108,Santa Fe
206,108PP13022708,2013-02-27,8,0.0,108,Santa Fe
207,108PP13022709,2013-02-27,9,0.0,108,Santa Fe
208,108PP13022710,2013-02-27,10,0.0,108,Santa Fe
209,108PP13022711,2013-02-27,11,0.0,108,Santa Fe
210,108PP13022712,2013-02-27,12,0.0,108,Santa Fe
211,108PP13022713,2013-02-27,13,0.0,108,Santa Fe
212,108PP13022723,2013-02-27,23,0.0,108,Santa Fe
