,id,fecha,hora,valor,estacion_id,estacion_nombre
32,101PP18071221,2018-07-12,21,0.0,101,Atemajac
33,101PP18071222,2018-07-12,22,0.0,101,Atemajac
34,101PP18071223,2018-07-12,23,0.0,101,Atemajac
35,101PP18071300,2018-07-13,0,0.0,101,Atemajac
36,101PP18071301,2018-07-13,1,0.0,101,Atemajac
37,101PP18071302,2018-07-13,2,0.0,101,Atemajac
38,101PP18071303,2018-07-13,3,0.0,101,Atemajac
39,101PP18071304,2018-07-13,4,0.0,101,Atemajac
40,101PP18071305,2018-07-13,5,0.0,101,Atemajac
41,101PP18071306,2018-07-13,6,0.0,101,Atemajac
42,101PP18071307,2018-07-13,7,0.0,101,Atemajac
43,101PP18071308,2018-07-13,8,0.0,101,Atemajac
44,101PP18071309,2018-07-13,9,0.0,101,Atemajac
45,101PP18071310,2018-07-13,10,0.0,101,Atemajac
46,101PP18071311,2018-07-13,11,0.0,101,Atemajac
47,101PP18071312,2018-07-13,12,0.0,101,Atemajac
48,101PP18071313,2018-07-13,13,0.0,101,Atemajac
49,101PP18071314,2018-07-13,14,0.0,101,Atemajac
50,101PP18071315,2018-07-13,15,0.0,101,Atemajac
51,101PP18071316,2018-07-13,16,0.0,101,Atemajac
52,101PP18071317,2018-07-13,17,0.0,101,Atemajac
53,101PP18071318,2018-07-13,18,0.0,101,Atemajac
54,101PP18071319,2018-07-13,19,0.0,101,Atemajac
55,101PP18071320,2018-07-13,20,0.0,101,Atemajac
56,101PP18071321,2018-07-13,21,0.0,101,Atemajac
57,101PP18071322,2018-07-13,22,0.0,101,Atemajac
58,101PP18071323,2018-07-13,23,0.0,101,Atemajac
59,101PP18071400,2018-07-14,0,0.0,101,Atemajac
60,101PP18071401,2018-07-14,1,0.0,101,Atemajac
61,101PP18071402,2018-07-14,2,0.0,101,Atemajac
62,101PP18071403,2018-07-14,3,0.0,101,Atemajac
63,101PP18071404,2018-07-14,4,0.0,101,Atemajac
64,101PP18071405,2018-07-14,5,0.0,101,Atemajac
65,101PP18071406,2018-07-14,6,0.0,101,Atemajac
66,101PP18071407,2018-07-14,7,0.0,101,Atemajac
67,101PP18071408,2018-07-14,8,0.0,101,Atemajac
68,101PP18071409,2018-07-14,9,0.0,101,Atemajac
69,101PP18071410,2018-07-14,10,0.0,101,Atemajac
70,101PP18071411,2018-07-14,11,0.0,101,Atemajac
71,101PP18071412,2018-07-14,12,0.0,101,Atemajac
72,101PP18071413,2018-07-14,13,0.0,101,Atemajac
73,101PP18071414,2018-07-14,14,0.0,101,Atemajac
74,101PP18071415,2018-07-14,15,0.0,101,Atemajac
75,101PP18071416,2018-07-14,16,0.0,101,Atemajac
76,101PP18071417,2018-07-14,17,0.0,101,Atemajac
77,101PP18071418,2018-07-14,18,0.0,101,Atemajac
78,101PP18071419,2018-07-14,19,0.0,101,Atemajac
79,101PP18071420,2018-07-14,20,0.0,101,Atemajac
80,101PP18071421,2018-07-14,21,0.0,101,Atemajac
81,101PP18071422,2018-07-14,22,0.0,101,Atemajac
82,101PP18071423,2018-07-14,23,0.0,101,Atemajac
83,101PP18071500,2018-07-15,0,0.0,101,Atemajac
84,101PP18071501,2018-07-15,1,0.0,101,Atemajac
85,101PP18071502,2018-07-15,2,0.0,101,Atemajac
86,101PP18071503,2018-07-15,3,0.2,101,Atemajac
87,101PP18071504,2018-07-15,4,0.3,101,Atemajac
88,101PP18071505,2018-07-15,5,0.1,101,Atemajac
89,101PP18071506,2018-07-15,6,0.0,101,Atemajac
90,101PP18071507,2018-07-15,7,0.0,101,Atemajac
91,101PP18071508,2018-07-15,8,0.0,101,Atemajac
92,101PP18071509,2018-07-15,9,0.0,101,Atemajac
93,101PP18071510,2018-07-15,10,0.0,101,Atemajac
94,101PP18071511,2018-07-15,11,0.0,101,Atemajac
95,101PP18071512,2018-07-15,12,0.0,101,Atemajac
96,101PP18071513,2018-07-15,13,0.0,101,Atemajac
97,101PP18071514,2018-07-15,14,0.0,101,Atemajac
98,101PP18071515,2018-07-15,15,0.0,101,Atemajac
99,101PP18071516,2018-07-15,16,0.0,101,Atemajac
100,101PP18071517,2018-07-15,17,0.0,101,Atemajac
101,101PP18071518,2018-07-15,18,0.0,101,Atemajac
102,101PP18071519,2018-07-15,19,0.0,101,Atemajac
103,101PP18071520,2018-07-15,20,0.0,101,Atemajac
104,101PP18071521,2018-07-15,21,0.0,101,Atemajac
105,101PP18071522,2018-07-15,22,0.0,101,Atemajac
106,101PP18071523,2018-07-15,23,0.0,101,Atemajac
107,101PP18071600,2018-07-16,0,0.0,101,Atemajac
108,101PP18071601,2018-07-16,1,0.0,101,Atemajac
109,101PP18071602,2018-07-16,2,0.0,101,Atemajac
110,101PP18071603,2018-07-16,3,0.0,101,Atemajac
111,101PP18071604,2018-07-16,4,0.0,101,Atemajac
112,101PP18071605,2018-07-16,5,0.0,101,Atemajac
113,101PP18071606,2018-07-16,6,0.0,101,Atemajac
114,101PP18071607,2018-07-16,7,0.0,101,Atemajac
115,101PP18071608,2018-07-16,8,0.1,101,Atemajac
116,101PP18071609,2018-07-16,9,0.0,101,Atemajac
117,101PP18071610,2018-07-16,10,0.0,101,Atemajac
118,101PP18071611,2018-07-16,11,0.0,101,Atemajac
119,101PP18071612,2018-07-16,12,0.0,101,Atemajac
120,101PP18071613,2018-07-16,13,0.0,101,Atemajac
121,101PP18071614,2018-07-16,14,0.0,101,Atemajac
122,101PP18071615,2018-07-16,15,0.0,101,Atemajac
123,101PP18071616,2018-07-16,16,0.0,101,Atemajac
124,101PP18071617,2018-07-16,17,0.0,101,Atemajac
125,101PP18071618,2018-07-16,18,0.0,101,Atemajac
126,101PP18071619,2018-07-16,19,0.0,101,Atemajac
127,101PP18071620,2018-07-16,20,0.0,101,Atemajac
128,101PP18071621,2018-07-16,21,0.1,101,Atemajac
129,101PP18071622,2018-07-16,22,0.0,101,Atemajac
130,101PP18071623,2018-07-16,23,0.0,101,Atemajac
131,101PP18071700,2018-07-17,0,0.0,101,Atemajac
132,101PP18071701,2018-07-17,1,0.0,101,Atemajac
133,101PP18071702,2018-07-17,2,0.0,101,Atemajac
134,101PP18071703,2018-07-17,3,0.0,101,Atemajac
135,101PP18071704,2018-07-17,4,0.0,101,Atemajac
136,101PP18071705,2018-07-17,5,0.0,101,Atemajac
137,101PP18071706,2018-07-17,6,0.0,101,Atemajac
138,101PP18071707,2018-07-17,7,0.0,101,Atemajac
139,101PP18071708,2018-07-17,8,0.0,101,Atemajac
140,101PP18071709,2018-07-17,9,0.0,101,Atemajac
141,101PP18071710,2018-07-17,10,0.0,101,Atemajac
142,101PP18071711,2018-07-17,11,0.0,101,Atemajac
143,101PP18071712,2018-07-17,12,0.0,101,Atemajac
144,101PP18071713,2018-07-17,13,0.0,101,Atemajac
145,101PP18071714,2018-07-17,14,0.0,101,Atemajac
146,101PP18071715,2018-07-17,15,0.0,101,Atemajac
147,101PP18071716,2018-07-17,16,0.0,101,Atemajac
148,101PP18071717,2018-07-17,17,0.0,101,Atemajac
149,101PP18071718,2018-07-17,18,0.0,101,Atemajac
150,101PP18071719,2018-07-17,19,0.0,101,Atemajac
151,101PP18071720,2018-07-17,20,0.0,101,Atemajac
152,101PP18071721,2018-07-17,21,0.0,101,Atemajac
153,101PP18071722,2018-07-17,22,0.0,101,Atemajac
154,101PP18071723,2018-07-17,23,0.0,101,Atemajac
155,101PP18071800,2018-07-18,0,0.0,101,Atemajac
156,101PP18071801,2018-07-18,1,0.0,101,Atemajac
157,101PP18071802,2018-07-18,2,0.0,101,Atemajac
158,101PP18071803,2018-07-18,3,0.0,101,Atemajac
159,101PP18071804,2018-07-18,4,0.3,101,Atemajac
160,101PP18071805,2018-07-18,5,0.7,101,Atemajac
161,101PP18071806,2018-07-18,6,0.9,101,Atemajac
162,101PP18071807,2018-07-18,7,0.7,101,Atemajac
163,101PP18071808,2018-07-18,8,0.0,101,Atemajac
164,101PP18071809,2018-07-18,9,0.0,101,Atemajac
165,101PP18071810,2018-07-18,10,0.0,101,Atemajac
166,101PP18071811,2018-07-18,11,0.0,101,Atemajac
167,101PP18071812,2018-07-18,12,0.0,101,Atemajac
168,101PP18071813,2018-07-18,13,0.0,101,Atemajac
169,101PP18071814,2018-07-18,14,0.0,101,Atemajac
170,101PP18071815,2018-07-18,15,0.0,101,Atemajac
171,101PP18071816,2018-07-18,16,0.0,101,Atemajac
172,101PP18071817,2018-07-18,17,0.0,101,Atemajac
173,101PP18071818,2018-07-18,18,0.0,101,Atemajac
174,101PP18071819,2018-07-18,19,0.0,101,Atemajac
175,101PP18071820,2018-07-18,20,0.0,101,Atemajac
176,101PP18071821,2018-07-18,21,0.0,101,Atemajac
177,101PP18071822,2018-07-18,22,0.0,101,Atemajac
178,101PP18071823,2018-07-18,23,0.0,101,Atemajac
179,101PP18071900,2018-07-19,0,0.0,101,Atemajac
180,101PP18071901,2018-07-19,1,0.0,101,Atemajac
181,101PP18071902,2018-07-19,2,0.0,101,Atemajac
182,101PP18071903,2018-07-19,3,0.0,101,Atemajac
183,101PP18071904,2018-07-19,4,0.0,101,Atemajac
184,101PP18071905,2018-07-19,5,0.0,101,Atemajac
185,101PP18071906,2018-07-19,6,0.0,101,Atemajac
186,101PP18071907,2018-07-19,7,0.0,101,Atemajac
187,101PP18071908,2018-07-19,8,0.0,101,Atemajac
188,101PP18071909,2018-07-19,9,0.0,101,Atemajac
189,101PP18071910,2018-07-19,10,0.0,101,Atemajac
190,101PP18071911,2018-07-19,11,0.0,101,Atemajac
191,101PP18071912,2018-07-19,12,0.0,101,Atemajac
192,101PP18071913,2018-07-19,13,0.0,101,Atemajac
193,101PP18071914,2018-07-19,14,0.0,101,Atemajac
194,101PP18071915,2018-07-19,15,0.0,101,Atemajac
195,101PP18071916,2018-07-19,16,0.0,101,Atemajac
196,101PP18071917,2018-07-19,17,0.0,101,Atemajac
197,101PP18071918,2018-07-19,18,0.0,101,Atemajac
198,101PP18071919,2018-07-19,19,0.0,101,Atemajac
199,101PP18071920,2018-07-19,20,0.0,101,Atemajac
200,101PP18071921,2018-07-19,21,0.0,101,Atemajac
201,101PP18071922,2018-07-19,22,0.0,101,Atemajac
202,101PP18071923,2018-07-19,23,0.0,101,Atemajac
203,101PP18072000,2018-07-20,0,0.0,101,Atemajac
204,101PP18072001,2018-07-20,1,0.0,101,Atemajac
205,101PP18072002,2018-07-20,2,0.0,101,Atemajac
206,101PP18072003,2018-07-20,3,0.0,101,Atemajac
207,101PP18072004,2018-07-20,4,0.0,101,Atemajac
208,101PP18072005,2018-07-20,5,0.0,101,Atemajac
209,101PP18072006,2018-07-20,6,0.0,101,Atemajac
210,101PP18072007,2018-07-20,7,0.0,101,Atemajac
211,101PP18072008,2018-07-20,8,0.0,101,Atemajac
212,101PP18072009,2018-07-20,9,0.0,101,Atemajac
213,101PP18072010,2018-07-20,10,0.0,101,Atemajac
214,101PP18072011,2018-07-20,11,0.0,101,Atemajac
215,101PP18072012,2018-07-20,12,0.0,101,Atemajac
216,101PP18072013,2018-07-20,13,0.0,101,Atemajac
217,101PP18072014,2018-07-20,14,0.0,101,Atemajac
218,101PP18072015,2018-07-20,15,0.0,101,Atemajac
219,101PP18072016,2018-07-20,16,0.0,101,Atemajac
220,101PP18072017,2018-07-20,17,0.0,101,Atemajac
221,101PP18072018,2018-07-20,18,0.0,101,Atemajac
222,101PP18072019,2018-07-20,19,0.0,101,Atemajac
223,101PP18072020,2018-07-20,20,0.0,101,Atemajac
224,101PP18072021,2018-07-20,21,0.0,101,Atemajac
225,101PP18072022,2018-07-20,22,0.0,101,Atemajac
226,101PP18072023,2018-07-20,23,0.0,101,Atemajac
227,101PP18072100,2018-07-21,0,0.0,101,Atemajac
228,101PP18072101,2018-07-21,1,0.0,101,Atemajac
229,101PP18072102,2018-07-21,2,0.0,101,Atemajac
230,101PP18072103,2018-07-21,3,0.0,101,Atemajac
231,101PP18072104,2018-07-21,4,1.2,101,Atemajac
232,101PP18072400,2018-07-24,0,0.0,101,Atemajac
233,101PP18072401,2018-07-24,1,0.0,101,Atemajac
234,101PP18072402,2018-07-24,2,0.0,101,Atemajac
235,101PP18072403,2018-07-24,3,0.0,101,Atemajac
236,101PP18072404,2018-07-24,4,0.0,101,Atemajac
237,101PP18072405,2018-07-24,5,0.0,101,Atemajac
238,101PP18072406,2018-07-24,6,0.0,101,Atemajac
239,101PP18072407,2018-07-24,7,0.0,101,Atemajac
240,101PP18072408,2018-07-24,8,0.0,101,Atemajac
241,101PP18072409,2018-07-24,9,0.0,101,Atemajac
242,101PP18072410,2018-07-24,10,0.0,101,Atemajac
243,101PP18072411,2018-07-24,11,0.0,101,Atemajac
244,101PP18072412,2018-07-24,12,0.0,101,Atemajac
245,101PP18072413,2018-07-24,13,0.0,101,Atemajac
246,101PP18072414,2018-07-24,14,0.0,101,Atemajac
247,101PP18072415,2018-07-24,15,0.0,101,Atemajac
248,101PP18072416,2018-07-24,16,0.0,101,Atemajac
249,101PP18072417,2018-07-24,17,0.0,101,Atemajac
250,101PP18072418,2018-07-24,18,0.0,101,Atemajac
251,101PP18072419,2018-07-24,19,0.0,101,Atemajac
252,101PP18072420,2018-07-24,20,0.0,101,Atemajac
253,101PP18072421,2018-07-24,21,0.0,101,Atemajac
254,101PP18072422,2018-07-24,22,0.0,101,Atemajac
255,101PP18072423,2018-07-24,23,0.0,101,Atemajac
256,101PP18072500,2018-07-25,0,0.0,101,Atemajac
257,101PP18072501,2018-07-25,1,0.0,101,Atemajac
258,101PP18072502,2018-07-25,2,0.0,101,Atemajac
259,101PP18072503,2018-07-25,3,0.1,101,Atemajac
260,101PP18072504,2018-07-25,4,0.0,101,Atemajac
261,101PP18072505,2018-07-25,5,0.0,101,Atemajac
262,101PP18072506,2018-07-25,6,0.0,101,Atemajac
263,101PP18072507,2018-07-25,7,0.0,101,Atemajac
264,101PP18072508,2018-07-25,8,0.0,101,Atemajac
265,101PP18072509,2018-07-25,9,0.0,101,Atemajac
266,101PP18072510,2018-07-25,10,0.0,101,Atemajac
267,101PP18072511,2018-07-25,11,0.0,101,Atemajac
268,101PP18072512,2018-07-25,12,0.0,101,Atemajac
269,101PP18072513,2018-07-25,13,0.0,101,Atemajac
270,101PP18072514,2018-07-25,14,0.0,101,Atemajac
271,101PP18072515,2018-07-25,15,0.0,101,Atemajac
272,101PP18072516,2018-07-25,16,0.0,101,Atemajac
273,101PP18072517,2018-07-25,17,0.0,101,Atemajac
274,101PP18072518,2018-07-25,18,0.0,101,Atemajac
275,101PP18072519,2018-07-25,19,0.0,101,Atemajac
276,101PP18072520,2018-07-25,20,0.0,101,Atemajac
277,101PP18072521,2018-07-25,21,0.0,101,Atemajac
278,101PP18072522,2018-07-25,22,0.0,101,Atemajac
279,101PP18072523,2018-07-25,23,0.0,101,Atemajac
280,101PP18072600,2018-07-26,0,0.0,101,Atemajac
281,101PP18072601,2018-07-26,1,0.0,101,Atemajac
282,101PP18072602,2018-07-26,2,0.0,101,Atemajac
283,101PP18072603,2018-07-26,3,0.0,101,Atemajac
284,101PP18072604,2018-07-26,4,0.0,101,Atemajac
285,101PP18072605,2018-07-26,5,0.0,101,Atemajac
286,101PP18072606,2018-07-26,6,0.0,101,Atemajac
287,101PP18072607,2018-07-26,7,0.0,101,Atemajac
288,101PP18072608,2018-07-26,8,0.0,101,Atemajac
289,101PP18072609,2018-07-26,9,0.0,101,Atemajac
290,101PP18072610,2018-07-26,10,0.0,101,Atemajac
291,101PP18072611,2018-07-26,11,0.0,101,Atemajac
292,101PP18072612,2018-07-26,12,0.0,101,Atemajac
293,101PP18072613,2018-07-26,13,0.0,101,Atemajac
294,101PP18072614,2018-07-26,14,0.0,101,Atemajac
295,101PP18072615,2018-07-26,15,0.0,101,Atemajac
296,101PP18072616,2018-07-26,16,0.0,101,Atemajac
297,101PP18072617,2018-07-26,17,0.0,101,Atemajac
298,101PP18072618,2018-07-26,18,0.0,101,Atemajac
299,101PP18072619,2018-07-26,19,0.0,101,Atemajac
300,101PP18072620,2018-07-26,20,0.0,101,Atemajac
301,101PP18072621,2018-07-26,21,0.0,101,Atemajac
302,101PP18072622,2018-07-26,22,0.0,101,Atemajac
303,101PP18072623,2018-07-26,23,0.0,101,Atemajac
304,101PP18072700,2018-07-27,0,0.0,101,Atemajac
305,101PP18072701,2018-07-27,1,0.0,101,Atemajac
306,101PP18072702,2018-07-27,2,0.0,101,Atemajac
307,101PP18072703,2018-07-27,3,0.0,101,Atemajac
308,101PP18072704,2018-07-27,4,0.0,101,Atemajac
309,101PP18072705,2018-07-27,5,0.0,101,Atemajac
310,101PP18072706,2018-07-27,6,0.0,101,Atemajac
311,101PP18072707,2018-07-27,7,0.0,101,Atemajac
312,101PP18072708,2018-07-27,8,0.0,101,Atemajac
313,101PP18072709,2018-07-27,9,0.0,101,Atemajac
314,101PP18072710,2018-07-27,10,0.0,101,Atemajac
315,101PP18072711,2018-07-27,11,0.0,101,Atemajac
316,101PP18072712,2018-07-27,12,0.0,101,Atemajac
317,101PP18072713,2018-07-27,13,0.0,101,Atemajac
318,101PP18072714,2018-07-27,14,0.0,101,Atemajac
319,101PP18072715,2018-07-27,15,0.0,101,Atemajac
320,101PP18072716,2018-07-27,16,0.0,101,Atemajac
321,101PP18072717,2018-07-27,17,0.0,101,Atemajac
322,101PP18072718,2018-07-27,18,0.0,101,Atemajac
323,101PP18072719,2018-07-27,19,0.0,101,Atemajac
324,101PP18072720,2018-07-27,20,0.0,101,Atemajac
325,101PP18072721,2018-07-27,21,0.0,101,Atemajac
326,101PP18072722,2018-07-27,22,4.3,101,Atemajac
327,101PP18072723,2018-07-27,23,0.0,101,Atemajac
328,101PP18072800,2018-07-28,0,0.0,101,Atemajac
329,101PP18072801,2018-07-28,1,6.3,101,Atemajac
330,101PP18072802,2018-07-28,2,1.3,101,Atemajac
331,101PP18072803,2018-07-28,3,2.4,101,Atemajac
332,101PP18072804,2018-07-28,4,0.3,101,Atemajac
333,101PP18072805,2018-07-28,5,0.0,101,Atemajac
334,101PP18072806,2018-07-28,6,0.0,101,Atemajac
335,101PP18072807,2018-07-28,7,0.0,101,Atemajac
336,101PP18072808,2018-07-28,8,0.0,101,Atemajac
337,101PP18072809,2018-07-28,9,0.0,101,Atemajac
338,101PP18072810,2018-07-28,10,0.0,101,Atemajac
339,101PP18072811,2018-07-28,11,0.0,101,Atemajac
340,101PP18072812,2018-07-28,12,0.0,101,Atemajac
341,101PP18072813,2018-07-28,13,0.0,101,Atemajac
342,101PP18072814,2018-07-28,14,0.0,101,Atemajac
343,101PP18072815,2018-07-28,15,0.0,101,Atemajac
344,101PP18072816,2018-07-28,16,0.0,101,Atemajac
345,101PP18072817,2018-07-28,17,0.0,101,Atemajac
346,101PP18072818,2018-07-28,18,0.0,101,Atemajac
347,101PP18072819,2018-07-28,19,0.0,101,Atemajac
348,101PP18072820,2018-07-28,20,1.1,101,Atemajac
349,101PP18072821,2018-07-28,21,0.9,101,Atemajac
350,101PP18072822,2018-07-28,22,0.2,101,Atemajac
351,101PP18072823,2018-07-28,23,0.1,101,Atemajac
352,101PP18072900,2018-07-29,0,0.0,101,Atemajac
353,101PP18072901,2018-07-29,1,0.0,101,Atemajac
354,101PP18072902,2018-07-29,2,0.0,101,Atemajac
355,101PP18072903,2018-07-29,3,0.0,101,Atemajac
356,101PP18072904,2018-07-29,4,0.0,101,Atemajac
357,101PP18072905,2018-07-29,5,0.0,101,Atemajac
358,101PP18072906,2018-07-29,6,0.0,101,Atemajac
359,101PP18072907,2018-07-29,7,0.0,101,Atemajac
360,101PP18072908,2018-07-29,8,0.0,101,Atemajac
361,101PP18072909,2018-07-29,9,0.0,101,Atemajac
362,101PP18072910,2018-07-29,10,0.0,101,Atemajac
363,101PP18072911,2018-07-29,11,0.0,101,Atemajac
364,101PP18072912,2018-07-29,12,0.0,101,Atemajac
365,101PP18072913,2018-07-29,13,0.0,101,Atemajac
366,101PP18072914,2018-07-29,14,0.0,101,Atemajac
367,101PP18072915,2018-07-29,15,0.0,101,Atemajac
368,101PP18072916,2018-07-29,16,0.0,101,Atemajac
369,101PP18072917,2018-07-29,17,0.0,101,Atemajac
370,101PP18072918,2018-07-29,18,0.0,101,Atemajac
371,101PP18072919,2018-07-29,19,0.0,101,Atemajac
372,101PP18072920,2018-07-29,20,0.0,101,Atemajac
373,101PP18072921,2018-07-29,21,0.0,101,Atemajac
374,101PP18072922,2018-07-29,22,0.0,101,Atemajac
375,101PP18072923,2018-07-29,23,0.0,101,Atemajac
376,101PP18073000,2018-07-30,0,0.0,101,Atemajac
377,101PP18073001,2018-07-30,1,0.0,101,Atemajac
378,101PP18073002,2018-07-30,2,0.0,101,Atemajac
379,101PP18073003,2018-07-30,3,0.0,101,Atemajac
380,101PP18073004,2018-07-30,4,0.0,101,Atemajac
381,101PP18073005,2018-07-30,5,0.0,101,Atemajac
382,101PP18073006,2018-07-30,6,0.0,101,Atemajac
383,101PP18073007,2018-07-30,7,0.0,101,Atemajac
384,101PP18073008,2018-07-30,8,0.0,101,Atemajac
385,101PP18073009,2018-07-30,9,0.0,101,Atemajac
386,101PP18073010,2018-07-30,10,0.0,101,Atemajac
387,101PP18073011,2018-07-30,11,0.0,101,Atemajac
388,101PP18073012,2018-07-30,12,0.0,101,Atemajac
389,101PP18073013,2018-07-30,13,0.0,101,Atemajac
390,101PP18073014,2018-07-30,14,0.0,101,Atemajac
391,101PP18073015,2018-07-30,15,0.0,101,Atemajac
392,101PP18073016,2018-07-30,16,0.0,101,Atemajac
393,101PP18073017,2018-07-30,17,0.0,101,Atemajac
394,101PP18073018,2018-07-30,18,0.0,101,Atemajac
395,101PP18073019,2018-07-30,19,0.0,101,Atemajac
396,101PP18073020,2018-07-30,20,0.0,101,Atemajac
397,101PP18073021,2018-07-30,21,0.0,101,Atemajac
398,101PP18073022,2018-07-30,22,0.0,101,Atemajac
399,101PP18073023,2018-07-30,23,0.0,101,Atemajac
400,101PP18073100,2018-07-31,0,0.0,101,Atemajac
401,101PP18073101,2018-07-31,1,0.0,101,Atemajac
402,101PP18073102,2018-07-31,2,0.0,101,Atemajac
403,101PP18073103,2018-07-31,3,0.0,101,Atemajac
404,101PP18073104,2018-07-31,4,0.0,101,Atemajac
405,101PP18073105,2018-07-31,5,0.0,101,Atemajac
406,101PP18073106,2018-07-31,6,0.0,101,Atemajac
407,101PP18073107,2018-07-31,7,0.0,101,Atemajac
408,101PP18073108,2018-07-31,8,0.0,101,Atemajac
409,101PP18073109,2018-07-31,9,0.0,101,Atemajac
410,101PP18073110,2018-07-31,10,0.0,101,Atemajac
411,101PP18073111,2018-07-31,11,0.0,101,Atemajac
412,101PP18073112,2018-07-31,12,0.0,101,Atemajac
413,101PP18073113,2018-07-31,13,0.0,101,Atemajac
414,101PP18073114,2018-07-31,14,0.0,101,Atemajac
415,101PP18073115,2018-07-31,15,0.0,101,Atemajac
416,101PP18073116,2018-07-31,16,0.0,101,Atemajac
417,101PP18073117,2018-07-31,17,0.0,101,Atemajac
418,101PP18073118,2018-07-31,18,0.0,101,Atemajac
419,101PP18073119,2018-07-31,19,0.0,101,Atemajac
420,101PP18073120,2018-07-31,20,0.2,101,Atemajac
421,101PP18073121,2018-07-31,21,3.4,101,Atemajac
422,101PP18073122,2018-07-31,22,0.0,101,Atemajac
423,101PP18073123,2018-07-31,23,4.0,101,Atemajac
424,101PP18080100,2018-08-01,0,0.7,101,Atemajac
425,101PP18080111,2018-08-01,11,0.0,101,Atemajac
426,101PP18080112,2018-08-01,12,0.0,101,Atemajac
427,101PP18080113,2018-08-01,13,0.0,101,Atemajac
428,101PP18080114,2018-08-01,14,0.0,101,Atemajac
429,101PP18080115,2018-08-01,15,0.0,101,Atemajac
430,101PP18080116,2018-08-01,16,0.0,101,Atemajac
431,101PP18080117,2018-08-01,17,0.0,101,Atemajac
432,101PP18080118,2018-08-01,18,0.0,101,Atemajac
433,101PP18080119,2018-08-01,19,0.0,101,Atemajac
434,101PP18080120,2018-08-01,20,0.0,101,Atemajac
435,101PP18080121,2018-08-01,21,0.0,101,Atemajac
436,101PP18080122,2018-08-01,22,0.0,101,Atemajac
437,101PP18080123,2018-08-01,23,0.0,101,Atemajac
438,101PP18080200,2018-08-02,0,0.0,101,Atemajac
439,101PP18080201,2018-08-02,1,0.1,101,Atemajac
440,101PP18080202,2018-08-02,2,0.0,101,Atemajac
441,101PP18080203,2018-08-02,3,0.1,101,Atemajac
442,101PP18080204,2018-08-02,4,0.0,101,Atemajac
443,101PP18080205,2018-08-02,5,0.0,101,Atemajac
444,101PP18080206,2018-08-02,6,0.0,101,Atemajac
445,101PP18080207,2018-08-02,7,0.0,101,Atemajac
446,101PP18080208,2018-08-02,8,0.0,101,Atemajac
447,101PP18080209,2018-08-02,9,0.0,101,Atemajac
448,101PP18080210,2018-08-02,10,0.0,101,Atemajac
449,101PP18080211,2018-08-02,11,0.0,101,Atemajac
450,101PP18080212,2018-08-02,12,0.0,101,Atemajac
451,101PP18080213,2018-08-02,13,0.0,101,Atemajac
452,101PP18080214,2018-08-02,14,0.0,101,Atemajac
453,101PP18080215,2018-08-02,15,0.0,101,Atemajac
454,101PP18080216,2018-08-02,16,0.0,101,Atemajac
455,101PP18080217,2018-08-02,17,0.0,101,Atemajac
456,101PP18080218,2018-08-02,18,0.0,101,Atemajac
457,101PP18080219,2018-08-02,19,0.0,101,Atemajac
458,101PP18080220,2018-08-02,20,0.0,101,Atemajac
459,101PP18080221,2018-08-02,21,0.0,101,Atemajac
460,101PP18080222,2018-08-02,22,0.0,101,Atemajac
461,101PP18080223,2018-08-02,23,0.0,101,Atemajac
462,101PP18080300,2018-08-03,0,0.0,101,Atemajac
463,101PP18080301,2018-08-03,1,0.0,101,Atemajac
