,id,fecha,hora,valor,estacion_id,estacion_nombre
92,107PP15010421,2015-01-04,21,22.2,107,Oblatos
93,107PP15010422,2015-01-04,22,8.4,107,Oblatos
94,107PP15010423,2015-01-04,23,18.0,107,Oblatos
95,107PP15010500,2015-01-05,0,12.3,107,Oblatos
96,107PP15010501,2015-01-05,1,7.9,107,Oblatos
97,107PP15010502,2015-01-05,2,10.6,107,Oblatos
98,107PP15010503,2015-01-05,3,8.9,107,Oblatos
99,107PP15010504,2015-01-05,4,2.4,107,Oblatos
100,107PP15010505,2015-01-05,5,2.8,107,Oblatos
101,107PP15010506,2015-01-05,6,8.5,107,Oblatos
102,107PP15010507,2015-01-05,7,6.7,107,Oblatos
103,107PP15010508,2015-01-05,8,6.1,107,Oblatos
104,107PP15010509,2015-01-05,9,16.1,107,Oblatos
105,107PP15010510,2015-01-05,10,14.2,107,Oblatos
106,107PP15010511,2015-01-05,11,4.7,107,Oblatos
107,107PP15010512,2015-01-05,12,9.7,107,Oblatos
108,107PP15010513,2015-01-05,13,8.6,107,Oblatos
109,107PP15010514,2015-01-05,14,8.8,107,Oblatos
110,107PP15010515,2015-01-05,15,6.6,107,Oblatos
111,107PP15010516,2015-01-05,16,3.2,107,Oblatos
112,107PP15010517,2015-01-05,17,10.4,107,Oblatos
113,107PP15010518,2015-01-05,18,18.1,107,Oblatos
114,107PP15010519,2015-01-05,19,4.9,107,Oblatos
115,107PP15010520,2015-01-05,20,11.6,107,Oblatos
116,107PP15010521,2015-01-05,21,5.1,107,Oblatos
117,107PP15010522,2015-01-05,22,14.6,107,Oblatos
118,107PP15010523,2015-01-05,23,10.6,107,Oblatos
119,107PP15010600,2015-01-06,0,21.4,107,Oblatos
120,107PP15010601,2015-01-06,1,6.5,107,Oblatos
121,107PP15010602,2015-01-06,2,11.8,107,Oblatos
122,107PP15010603,2015-01-06,3,6.5,107,Oblatos
123,107PP15010604,2015-01-06,4,7.6,107,Oblatos
124,107PP15010605,2015-01-06,5,20.9,107,Oblatos
125,107PP15010606,2015-01-06,6,8.4,107,Oblatos
126,107PP15010607,2015-01-06,7,8.0,107,Oblatos
127,107PP15010608,2015-01-06,8,13.8,107,Oblatos
128,107PP15010609,2015-01-06,9,13.3,107,Oblatos
129,107PP15010610,2015-01-06,10,6.1,107,Oblatos
130,107PP15010611,2015-01-06,11,8.0,107,Oblatos
131,107PP15010612,2015-01-06,12,7.7,107,Oblatos
132,107PP15010613,2015-01-06,13,17.7,107,Oblatos
133,107PP15010614,2015-01-06,14,14.8,107,Oblatos
134,107PP15010615,2015-01-06,15,13.6,107,Oblatos
135,107PP15010616,2015-01-06,16,1.7,107,Oblatos
136,107PP15010617,2015-01-06,17,3.0,107,Oblatos
137,107PP15010618,2015-01-06,18,2.4,107,Oblatos
138,107PP15010619,2015-01-06,19,14.3,107,Oblatos
139,107PP15010620,2015-01-06,20,33.5,107,Oblatos
140,107PP15010621,2015-01-06,21,29.6,107,Oblatos
141,107PP15010622,2015-01-06,22,4.0,107,Oblatos
142,107PP15010623,2015-01-06,23,9.5,107,Oblatos
143,107PP15010700,2015-01-07,0,13.7,107,Oblatos
144,107PP15010701,2015-01-07,1,8.3,107,Oblatos
145,107PP15010702,2015-01-07,2,6.9,107,Oblatos
146,107PP15010703,2015-01-07,3,10.7,107,Oblatos
147,107PP15010704,2015-01-07,4,7.7,107,Oblatos
148,107PP15010705,2015-01-07,5,5.4,107,Oblatos
149,107PP15010706,2015-01-07,6,14.1,107,Oblatos
150,107PP15010707,2015-01-07,7,25.2,107,Oblatos
151,107PP15010708,2015-01-07,8,15.9,107,Oblatos
152,107PP15010709,2015-01-07,9,7.8,107,Oblatos
153,107PP15010710,2015-01-07,10,6.1,107,Oblatos
154,107PP15010711,2015-01-07,11,0.0,107,Oblatos
155,107PP15010712,2015-01-07,12,0.6,107,Oblatos
156,107PP15010713,2015-01-07,13,0.9,107,Oblatos
157,107PP15010714,2015-01-07,14,0.6,107,Oblatos
158,107PP15010715,2015-01-07,15,2.1,107,Oblatos
159,107PP15010716,2015-01-07,16,0.0,107,Oblatos
160,107PP15010717,2015-01-07,17,0.9,107,Oblatos
161,107PP15010718,2015-01-07,18,0.3,107,Oblatos
162,107PP15010719,2015-01-07,19,0.0,107,Oblatos
163,107PP15010720,2015-01-07,20,1.1,107,Oblatos
164,107PP15010721,2015-01-07,21,0.0,107,Oblatos
165,107PP15010722,2015-01-07,22,0.6,107,Oblatos
166,107PP15010723,2015-01-07,23,1.1,107,Oblatos
167,107PP15010800,2015-01-08,0,0.0,107,Oblatos
168,107PP15010801,2015-01-08,1,0.0,107,Oblatos
169,107PP15010802,2015-01-08,2,0.0,107,Oblatos
170,107PP15010803,2015-01-08,3,0.9,107,Oblatos
171,107PP15010804,2015-01-08,4,1.5,107,Oblatos
172,107PP15010805,2015-01-08,5,0.0,107,Oblatos
173,107PP15010806,2015-01-08,6,1.5,107,Oblatos
174,107PP15010807,2015-01-08,7,0.3,107,Oblatos
175,107PP15010808,2015-01-08,8,0.9,107,Oblatos
176,107PP15010809,2015-01-08,9,0.3,107,Oblatos
177,107PP15010810,2015-01-08,10,0.9,107,Oblatos
178,107PP15010811,2015-01-08,11,0.3,107,Oblatos
179,107PP15010812,2015-01-08,12,0.0,107,Oblatos
180,107PP15010813,2015-01-08,13,0.0,107,Oblatos
